epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec,train_peak_vram_gb
1,1.0885572985581462,0.5108657858136301,1.0239165921855227,0.6665402124430956,0.5327661349511161,0.0001,27.68349814414978,3.5519204139709473
2,0.8721338740973545,0.661595966620306,0.892753851250922,0.6172230652503794,0.6204223307758276,0.00015,26.459550380706787,3.019357681274414
3,0.6956127609264867,0.7787726008344924,0.6076034584248011,0.8713960546282246,0.8528108512006746,0.0002,26.451069831848145,3.0169777870178223
4,0.652301304280675,0.8093706536856745,0.589389064785924,0.8869499241274659,0.8731279761129498,0.00025,26.41815710067749,3.0169777870178223
5,0.5997025159204454,0.8422287899860917,0.5660696727914767,0.8941578148710166,0.8909882030428747,0.0003,26.4014675617218,3.0169777870178223
6,0.5903625561232693,0.846835883171071,0.5773948557640967,0.8987101669195751,0.8865754591667322,0.00035,26.458105087280273,3.0169777870178223
7,0.5825072548485598,0.8493567454798331,0.5548122118203159,0.9074355083459787,0.9020365051630136,0.0004,26.48219108581543,3.0169777870178223
8,0.573661840177544,0.8574408901251739,0.5953558045291032,0.8782245827010622,0.8602951475577875,0.00045000000000000004,26.442431688308716,3.0169777870178223
9,0.5713394036379245,0.8593532684283728,0.5703550956589318,0.9055386949924128,0.8994697912280767,0.0005,26.415874242782593,3.0169777870178223
10,0.5565691217261992,0.8657858136300417,0.5519707390136892,0.9032625189681336,0.8933006031905019,0.0005,26.40980052947998,3.0169777870178223
11,0.5382944164753624,0.8718706536856745,0.5727892568693899,0.8945371775417299,0.8870513828155389,0.0004998477067547739,26.453410148620605,3.0169777870178223
12,0.538293430055796,0.875,0.5590926798142504,0.9006069802731411,0.893091074120226,0.0004993910125649561,26.446852922439575,3.0169777870178223
13,0.5230891781655738,0.8860396383866481,0.6295189332889678,0.8801213960546282,0.8683708091089352,0.0004986304738420684,26.456691026687622,3.0169777870178223
14,0.49937320592837803,0.8986439499304589,0.5770487689917656,0.9009863429438544,0.8911945681796505,0.0004975670171853926,26.467753410339355,3.0169777870178223
15,0.4971053484252166,0.9021210013908206,0.5507195931103234,0.9081942336874052,0.9013313076435129,0.000496201938253052,26.483660459518433,3.0169777870178223
16,0.5005208809700729,0.8951668984700973,0.5318829154479847,0.9165402124430956,0.9130305045495017,0.0004945369001834514,26.470811128616333,3.0169777870178223
17,0.48136295355410835,0.9085535465924895,0.5554540984004691,0.907814871016692,0.9009954312612488,0.0004925739315689991,26.4310564994812,3.0169777870178223
18,0.4800939022748626,0.9111613351877608,0.5746295655623915,0.8968133535660091,0.887723325049452,0.0004903154239845797,26.44540786743164,3.0169777870178223
19,0.47921741037773324,0.9086404728789986,0.5767098411985522,0.8899848254931715,0.8877015065178085,0.0004877641290737884,26.451400756835938,3.0169777870178223
20,0.48121496230902694,0.9098574408901252,0.6925768923687102,0.870257966616085,0.8530013890587321,0.0004849231551964771,26.42883038520813,3.0169777870178223
21,0.4724320920601342,0.9177677329624478,0.57261359718754,0.9017450682852808,0.8962831569374408,0.00048179596364169685,26.449634313583374,3.0169777870178223
22,0.4501873503888598,0.9261995827538247,0.6084551156381193,0.8861911987860395,0.8748142582710278,0.0004783863644106502,26.482889413833618,3.0169777870178223
23,0.4587118386061699,0.92028859527121,0.6244517430007367,0.8869499241274659,0.8743601969928009,0.00047469851157479177,26.460171699523926,3.0169777870178223
24,0.4594943598016413,0.9225486787204451,0.6187107085005829,0.8831562974203339,0.871332767257733,0.00047073689821473173,26.471313953399658,3.0169777870178223
25,0.45904667719017317,0.9231571627260083,0.594873623077352,0.8899848254931715,0.8783526975824086,0.00046650635094610973,26.422586917877197,3.0169777870178223
26,0.4564487783235701,0.9242002781641169,0.5687679618551807,0.9032625189681336,0.8960060545983928,0.00046201202403910646,26.447566032409668,3.0169777870178223
