epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec,train_peak_vram_gb
1,2.0140516762665563,0.2316538882803943,1.8511561489514967,0.3526673827425707,0.30961101034613925,2e-05,63.08550763130188,3.6422982215881348
2,1.665980410654208,0.515553121577218,1.3754043516786645,0.6498388829215896,0.6378365272320572,3e-05,62.96407389640808,3.6478848457336426
3,1.2714416193674847,0.7010952902519167,1.037817516337148,0.7787325456498388,0.7709637582525948,4e-05,63.018462896347046,3.647274971008301
4,1.018482731310457,0.7878970427163198,0.8725020522675205,0.8442534908700322,0.8429968080381357,5e-05,62.96172547340393,3.647274971008301
5,0.9092532948622437,0.8245892661555312,0.7846429641640319,0.8822055137844611,0.8810537014266218,6e-05,63.03152656555176,3.647274971008301
6,0.8293036757006441,0.8601861993428258,0.7360097404624073,0.9022556390977443,0.9005815705799378,7e-05,62.92733073234558,3.647274971008301
7,0.7704078535913507,0.8831325301204819,0.6939497224498384,0.9233798782670963,0.9231712309122366,8e-05,63.00405693054199,3.647274971008301
8,0.7487939806914147,0.8924424972617744,0.6793021968390154,0.9287504475474401,0.9274862094495641,9e-05,62.97754526138306,3.647274971008301
9,0.7241523625294455,0.9024096385542169,0.6473550102935228,0.9430719656283566,0.9428776309210353,0.0001,63.04399824142456,3.647274971008301
10,0.7094374054494066,0.9092004381161007,0.6353533873197813,0.9455782312925171,0.9454696970943913,0.0001,63.006399154663086,3.647274971008301
11,0.7026782175536224,0.9110076670317634,0.6234787645580689,0.9462943071965628,0.9456397343845502,9.99695413509548e-05,62.9683792591095,3.647274971008301
12,0.6697056660385801,0.9254654983570646,0.6209967171168438,0.9480844969566774,0.9476438318736917,9.987820251299122e-05,63.0182569026947,3.647274971008301
13,0.6530758087632429,0.9325848849945235,0.6091761925806932,0.9513068385248836,0.95064069207205,9.972609476841367e-05,62.98030376434326,3.647274971008301
14,0.6557626103780356,0.9302847754654984,0.6014956758306567,0.9548872180451128,0.9547937700040051,9.951340343707852e-05,62.926698446273804,3.647274971008301
15,0.632725430187756,0.9420043811610077,0.6013282718643082,0.9523809523809523,0.9514361973527681,9.924038765061042e-05,63.004146099090576,3.647274971008301
16,0.6401807907246551,0.9342825848849945,0.5987467599137044,0.9502327246688149,0.9491354758801854,9.890738003669029e-05,62.980761766433716,3.647274971008301
17,0.6341770111143523,0.9370208105147865,0.5877123564065591,0.9584675975653419,0.9581008763564338,9.851478631379982e-05,63.02706980705261,3.647274971008301
18,0.6195087496187183,0.9423329682365827,0.5838755616738811,0.9591836734693877,0.9588165722914278,9.806308479691595e-05,62.993019342422485,3.647274971008301
19,0.624242450791408,0.93986856516977,0.5789132821401984,0.9649122807017544,0.964751506604253,9.755282581475769e-05,63.035375118255615,3.647274971008301
20,0.619472095582467,0.943263964950712,0.5797455086743921,0.9606158252774795,0.9603626319571055,9.698463103929542e-05,63.060232162475586,3.647274971008301
21,0.6217235221397969,0.9416210295728368,0.5769310642902116,0.9616899391335482,0.9615074715492604,9.635919272833938e-05,63.03497838973999,3.647274971008301
22,0.6220049363498751,0.9404162102957284,0.5802707665290109,0.9573934837092731,0.9572367790380425,9.567727288213005e-05,63.146140336990356,3.647274971008301
23,0.6053815257771252,0.9478641840087623,0.573856200106546,0.9627640529896169,0.9626207338869104,9.493970231495835e-05,63.08421754837036,3.647274971008301
24,0.6055425577461393,0.9464950711938663,0.5768690987210354,0.9591836734693877,0.9589575079807284,9.414737964294636e-05,63.10815072059631,3.647274971008301
25,0.5986738186415289,0.9492880613362541,0.5724439372779049,0.9641962047977085,0.9638621335104507,9.330127018922194e-05,63.13068723678589,3.647274971008301
26,0.6086233461020679,0.9445235487404162,0.5657549670764378,0.9656283566058003,0.9654694614173798,9.24024048078213e-05,63.10090780258179,3.647274971008301
27,0.5984920982463205,0.9493975903614458,0.5687296528394531,0.9641962047977085,0.9640799915961732,9.145187862775209e-05,63.10386037826538,3.647274971008301
28,0.5986340095545089,0.9493975903614458,0.5692599342580427,0.9620479770855711,0.9616599974625473,9.045084971874738e-05,63.00244116783142,3.647274971008301
29,0.5988743729554811,0.94934282584885,0.5674244092862067,0.9624060150375939,0.9622424667645404,8.94005376803361e-05,63.010210037231445,3.647274971008301
30,0.5915904969140185,0.9515334063526835,0.5689468213490078,0.9620479770855711,0.961705246355526,8.83022221559489e-05,62.986233711242676,3.647274971008301
31,0.5973279239705724,0.947316538882804,0.5684251355262713,0.9613319011815252,0.961196605149521,8.715724127386972e-05,62.99565553665161,3.647274971008301
32,0.5982728420969952,0.9480284775465498,0.561524325252817,0.9659863945578231,0.9658841273280327,8.596699001693255e-05,63.04628014564514,3.647274971008301
33,0.5942915786396373,0.9496166484118291,0.5564732343502639,0.9699248120300752,0.9698245119698901,8.473291852294987e-05,63.00350761413574,3.647274971008301
34,0.5946878362981539,0.9502190580503833,0.5644225475824822,0.9641962047977085,0.9640494707662024,8.345653031794292e-05,63.071672201156616,3.647274971008301
35,0.5952139842157688,0.948630887185104,0.5628216617900412,0.9645542427497314,0.964365765511318,8.213938048432697e-05,63.09182333946228,3.647274971008301
36,0.5830995812865233,0.9543263964950712,0.5581171528395896,0.9681346222699606,0.9678719411867636,8.07830737662829e-05,63.05371904373169,3.647274971008301
37,0.5756842736215999,0.9575027382256298,0.5586362254905564,0.9670605084138919,0.9669591021830413,7.938926261462366e-05,63.110039710998535,3.647274971008301
38,0.5966834579605654,0.9488499452354874,0.5567999161830565,0.9677765843179377,0.9676155974412469,7.795964517353735e-05,63.12968564033508,3.647274971008301
