epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec,train_peak_vram_gb
1,1.1385300100342302,0.3421487603305785,1.0968776427782498,0.36923076923076925,0.2717595112804694,0.0001,2.717529058456421,1.7342958450317383
2,1.0779040973048566,0.3950413223140496,1.050463318824768,0.4,0.29475259840195644,0.00015,1.9561362266540527,1.7351479530334473
3,1.0197267083097095,0.5264462809917355,0.9320369665439312,0.7153846153846154,0.6974293080505656,0.0002,1.9202771186828613,1.7342042922973633
4,0.9025469407562382,0.6305785123966943,0.6898672654078557,0.8307692307692308,0.8274886648380625,0.00025,1.9007813930511475,1.7342042922973633
5,0.6728608467362144,0.7917355371900826,0.49823559660177963,0.8961538461538462,0.89503076853208,0.0003,1.8986790180206299,1.7342042922973633
6,0.5929837517501894,0.8611570247933884,0.41650291406191314,0.95,0.9500406474685547,0.00035,1.8871073722839355,1.7342042922973633
7,0.5371219389694781,0.8768595041322315,0.3570835269414462,0.9807692307692307,0.9809485823063128,0.0004,1.8839452266693115,1.7342042922973633
8,0.5432689994819894,0.871900826446281,0.5095479373748486,0.8769230769230769,0.871480010304893,0.00045000000000000004,1.8889436721801758,1.7342042922973633
9,0.539232730225098,0.8652892561983471,0.3496045424388005,0.9730769230769231,0.9732145693396251,0.0005,1.8941051959991455,1.7342042922973633
10,0.4838334041193497,0.9074380165289256,0.34213507358844464,0.9807692307692307,0.9809485823063128,0.0005,1.9047746658325195,1.7342042922973633
11,0.4084676564232377,0.9479338842975207,0.34049156399873587,0.9846153846153847,0.984606343444819,0.0004998477067547739,1.887233018875122,1.7342042922973633
12,0.4052919827216913,0.947107438016529,0.3321021657723647,0.9884615384615385,0.9884591349601491,0.0004993910125649561,1.8937857151031494,1.7342042922973633
13,0.44267035831104623,0.9247933884297521,0.32922417659025927,0.9884615384615385,0.9884591349601491,0.0004986304738420684,1.8995251655578613,1.7342042922973633
14,0.41278888021618865,0.943801652892562,0.3119169675386869,1.0,1.0,0.0004975670171853926,1.9109861850738525,1.7342042922973633
15,0.36143834403723724,0.9694214876033058,0.33107786407837503,0.9923076923076923,0.992334972719588,0.000496201938253052,1.9039018154144287,1.7342042922973633
16,0.36729425807629734,0.9652892561983472,0.31064437352693997,0.9961538461538462,0.9962119989238634,0.0004945369001834514,1.8977243900299072,1.7342042922973633
17,0.34598862277574777,0.9818181818181818,0.3051553927935087,0.9961538461538462,0.9962119989238634,0.0004925739315689991,1.9039785861968994,1.7342042922973633
18,0.37323746420135184,0.956198347107438,0.3092991196192228,1.0,1.0,0.0004903154239845797,1.9048974514007568,1.7342042922973633
19,0.3306780854532541,0.9917355371900827,0.30809435156675485,0.9961538461538462,0.9962119989238634,0.0004877641290737884,1.8921082019805908,1.7342042922973633
20,0.3385708147829229,0.9801652892561984,0.3024074348119589,1.0,1.0,0.0004849231551964771,1.8964481353759766,1.7342042922973633
21,0.3287147468771816,0.984297520661157,0.3054695019355187,0.9961538461538462,0.9961008311386257,0.00048179596364169685,1.9016168117523193,1.7342042922973633
22,0.35821605960199654,0.9669421487603306,0.31360235305932854,0.9923076923076923,0.9924242424242425,0.0004783863644106502,1.8958697319030762,1.7342042922973633
23,0.3939882802569177,0.9479338842975207,0.3117369307921483,0.9884615384615385,0.9884591349601491,0.00047469851157479177,1.9072885513305664,1.7342042922973633
24,0.3721226100094062,0.959504132231405,0.30673534044852624,0.9961538461538462,0.9961008311386257,0.00047073689821473173,1.8995633125305176,1.7342042922973633
25,0.36971865912114293,0.956198347107438,0.3256857596910917,0.9923076923076923,0.9924242424242425,0.00046650635094610973,1.8967463970184326,1.7342042922973633
26,0.33149724706145356,0.9826446280991735,0.3198711986725147,0.9884615384615385,0.9885663957139649,0.00046201202403910646,1.8868956565856934,1.7342042922973633
27,0.31094858981361073,0.9933884297520661,0.3088430367983305,0.9923076923076923,0.9924242424242425,0.00045725939313876043,1.9062223434448242,1.7342042922973633
28,0.33408544713800603,0.9776859504132231,0.3026062318911919,1.0,1.0,0.0004522542485937369,1.906440019607544,1.7342042922973633
29,0.33651685527533537,0.9793388429752066,0.3058416682940263,0.9923076923076923,0.9924242424242425,0.0004470026884016805,1.9137165546417236,1.7342042922973633
30,0.322467843757188,0.9892561983471074,0.29882147770661577,0.9961538461538462,0.9961008311386257,0.0004415111107797445,1.8961026668548584,1.7342042922973633
31,0.347899842163748,0.9752066115702479,0.29761660695075987,1.0,1.0,0.00043578620636934855,1.9033918380737305,1.7342042922973633
32,0.3636447924227754,0.9570247933884297,0.2984952743236835,1.0,1.0,0.0004298349500846628,1.8997857570648193,1.7342042922973633
33,0.3222967468017389,0.984297520661157,0.3039200736926152,1.0,1.0,0.00042366459261474935,1.8963172435760498,1.7340822219848633
34,0.3642957956337732,0.9537190082644628,0.3000571315105145,0.9961538461538462,0.9962119989238634,0.0004172826515897146,1.9028005599975586,1.7342042922973633
35,0.3139644584872506,0.990909090909091,0.29930001955765945,0.9961538461538462,0.9962119989238634,0.0004106969024216348,1.8849565982818604,1.7342042922973633
36,0.3432844972807514,0.9760330578512396,0.29477232006879955,1.0,1.0,0.00040391536883141455,1.8953766822814941,1.7342042922973633
37,0.3139490486176546,0.9900826446280991,0.29839673042297366,1.0,1.0,0.0003969463130731183,1.8929715156555176,1.7342042922973633
38,0.35457387734050594,0.9677685950413223,0.2968289503684411,0.9961538461538462,0.9962119989238634,0.0003897982258676867,1.8895025253295898,1.7342042922973633
