epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec,train_peak_vram_gb
1,1.0942309176626284,0.3768595041322314,1.0858115452986496,0.5615384615384615,0.5532707068392714,0.0001,6.273937463760376,4.090057373046875
2,1.0766233678691643,0.5297520661157025,1.084080593402569,0.47307692307692306,0.42141508983725123,0.00015,2.8474576473236084,3.0224618911743164
3,1.0429081677405303,0.6446280991735537,1.0378818365243765,0.6384615384615384,0.6263003663003665,0.0002,2.823760509490967,3.0219740867614746
4,0.89030818949061,0.8173553719008264,0.6897240006006681,0.9423076923076923,0.9421669520498585,0.00025,2.820673942565918,3.0219740867614746
5,0.6188103328066424,0.8553719008264463,0.48881965554677526,0.926923076923077,0.92592132505176,0.0003,2.840117931365967,3.0219740867614746
6,0.4648729235672754,0.912396694214876,0.3721640774836907,0.9692307692307692,0.9694426157348713,0.00035,2.8293261528015137,3.0219740867614746
7,0.3767775978923829,0.956198347107438,0.37593607168931226,0.9692307692307692,0.9691558441558442,0.0004,2.8230767250061035,3.0219740867614746
8,0.3889898995722621,0.9570247933884297,0.47895302497423614,0.9076923076923077,0.905491729737722,0.00045000000000000004,2.829535961151123,3.0219740867614746
9,0.37636628604132283,0.9603305785123967,0.5493224364060622,0.8653846153846154,0.8609221127845631,0.0005,2.830570936203003,3.0219740867614746
10,0.42061168733707144,0.9305785123966942,0.41866831412682165,0.9576923076923077,0.9573068808453971,0.0005,2.834993362426758,3.0219740867614746
11,0.467778758273637,0.9066115702479339,0.32017788611925563,0.9884615384615385,0.9884772666128598,0.0004998477067547739,2.8295085430145264,3.0219740867614746
12,0.38068550628078873,0.9570247933884297,0.31311594935563897,0.9884615384615385,0.9884772666128598,0.0004993910125649561,2.8352882862091064,3.0219740867614746
13,0.3735464811325073,0.9586776859504132,0.3210041334995857,0.9923076923076923,0.992334972719588,0.0004986304738420684,2.834880828857422,3.0219740867614746
14,0.32477352899953355,0.9859504132231405,0.2976190984249115,1.0,1.0,0.0004975670171853926,2.8343069553375244,3.0219740867614746
15,0.34007706361368667,0.9776859504132231,0.3133836301473471,0.9923076923076923,0.9922802320392682,0.000496201938253052,2.83223032951355,3.0219740867614746
16,0.3547550674804971,0.9636363636363636,0.3329555947047014,0.9846153846153847,0.9846272246272246,0.0004945369001834514,2.83304500579834,3.0219740867614746
17,0.3672109092562652,0.9578512396694215,0.30603633202039277,0.9961538461538462,0.9961417946230444,0.0004925739315689991,2.849059820175171,3.0219740867614746
18,0.3615647726315112,0.9570247933884297,0.3059720282371228,0.9923076923076923,0.9923539117591461,0.0004903154239845797,2.8411293029785156,3.0219740867614746
19,0.3281325910209624,0.9809917355371901,0.29884021144646866,1.0,1.0,0.0004877641290737884,2.8349602222442627,3.0219740867614746
20,0.3721885697408156,0.9628099173553719,0.3143987994927626,0.9884615384615385,0.9884145320609409,0.0004849231551964771,2.834886312484741,3.0219740867614746
21,0.34986370136915157,0.9669421487603306,0.29394066700568566,1.0,1.0,0.00048179596364169685,2.8412840366363525,3.0219740867614746
22,0.3018103348322151,0.9975206611570248,0.29352668432088996,1.0,1.0,0.0004783863644106502,2.833054304122925,3.0219740867614746
23,0.31912501188349135,0.9859504132231405,0.3019881078830132,0.9961538461538462,0.9961417946230444,0.00047469851157479177,2.8384928703308105,3.0219740867614746
24,0.38477635777686253,0.9545454545454546,0.321296751499176,0.9884615384615385,0.9884145320609409,0.00047073689821473173,2.8353474140167236,3.0219740867614746
25,0.3426616395800567,0.9735537190082645,0.3016520472673269,0.9961538461538462,0.9961417946230444,0.00046650635094610973,2.8325462341308594,3.0219740867614746
26,0.3173465151432132,0.9892561983471074,0.2994605504549467,0.9961538461538462,0.9961417946230444,0.00046201202403910646,2.8428874015808105,3.0219740867614746
27,0.30064256609963974,0.9958677685950413,0.3001432744356302,0.9961538461538462,0.9961417946230444,0.00045725939313876043,2.8342227935791016,3.0219740867614746
28,0.327192558532904,0.9785123966942149,0.29445726458842936,1.0,1.0,0.0004522542485937369,2.8385300636291504,3.0219740867614746
29,0.35367719358649136,0.9702479338842975,0.3109574826864096,0.9923076923076923,0.9922802320392682,0.0004470026884016805,2.8384029865264893,3.0219740867614746
30,0.30536237482197026,0.996694214876033,0.29669139431073116,1.0,1.0,0.0004415111107797445,2.8234877586364746,3.0219740867614746
31,0.3216449698633399,0.9851239669421488,0.29456651760981634,1.0,1.0,0.00043578620636934855,2.833529472351074,3.0219740867614746
32,0.3323291089416535,0.9801652892561984,0.29603587297292855,1.0,1.0,0.0004298349500846628,2.8348379135131836,3.0219740867614746
