epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,epoch_time_sec,train_peak_vram_gb,lr_backbone,lr_lora_head
1,0.6450442534277493,0.9056101510681248,0.5262923749110189,0.957867412140575,0.9274084590786892,167.3887414932251,2.623241901397705,1e-05,0.0001
2,0.5649862292086386,0.9388739767962909,0.5115679767185126,0.9616613418530351,0.9323922113851937,162.50692892074585,2.622020721435547,1.5e-05,0.00015
3,0.5527560614384454,0.943188624414916,0.502468633194701,0.9683506389776357,0.9445566346540741,161.03912591934204,2.6206631660461426,2e-05,0.0002
4,0.5460238974959497,0.9475032720335411,0.49594723302335403,0.9704472843450479,0.9472273319075046,161.14617776870728,2.6206631660461426,2.5e-05,0.00025
5,0.5485736229697957,0.9451629361787085,0.4962295922227561,0.9699480830670927,0.9466702059069011,159.9754900932312,2.6206631660461426,3e-05,0.0003
6,0.5427409083503313,0.9480911289070298,0.49385749589140043,0.9726437699680511,0.9499050289408676,160.63862705230713,2.6206631660461426,3.5e-05,0.00035
7,0.5430457351676012,0.9480467623505402,0.5007379435883543,0.9690495207667732,0.9458975635581248,161.5392243862152,2.6206631660461426,4e-05,0.0004
8,0.5438676091763578,0.9469708733556645,0.49731677008893926,0.9702476038338658,0.9466698001673565,162.89028143882751,2.6206631660461426,4.5e-05,0.00045000000000000004
9,0.5449236137303864,0.9461944586170944,0.5006366846279595,0.9697484025559105,0.9481783755906196,161.25396060943604,2.6206631660461426,5e-05,0.0005
10,0.5451033167363684,0.9458617094434215,0.4986284975045786,0.9698482428115016,0.9460348251656331,160.9332320690155,2.6206631660461426,5e-05,0.0005
11,0.5398985953333533,0.9484460613589476,0.5192274184653554,0.9635583067092651,0.9359937208910772,161.52875566482544,2.6206631660461426,4.99847706754774e-05,0.0004998477067547739
12,0.5338585750228799,0.9513409791699017,0.5032383190176357,0.9664536741214057,0.941563034845136,161.61456680297852,2.6206631660461426,4.993910125649561e-05,0.0004993910125649561
13,0.5293981701491975,0.9536369484682446,0.48451797249979867,0.9760383386581469,0.9562434055484329,160.91468238830566,2.6206631660461426,4.9863047384206835e-05,0.0004986304738420684
14,0.5294556364874236,0.95357039863351,0.49337938304145496,0.9722444089456869,0.9514654353162508,160.37095761299133,2.6206631660461426,4.975670171853926e-05,0.0004975670171853926
15,0.5234893453150539,0.9563433084141174,0.4875418829460875,0.9750399361022364,0.9548491490299424,160.410480260849,2.6206631660461426,4.962019382530521e-05,0.000496201938253052
16,0.5204612342580225,0.9568535238137492,0.48703405003959,0.9759384984025559,0.9579858231929982,160.56453323364258,2.6206631660461426,4.9453690018345144e-05,0.0004945369001834514
17,0.5163530075169807,0.9590053018035005,0.48391713082980803,0.9776357827476039,0.9596738105500958,161.01429891586304,2.6206631660461426,4.925739315689991e-05,0.0004925739315689991
18,0.5149766814079595,0.9593047760598061,0.48260366745269334,0.977935303514377,0.9604751778409787,159.64352798461914,2.6206631660461426,4.9031542398457974e-05,0.0004903154239845797
19,0.5106643737340905,0.9618225781405976,0.4781884625316047,0.9803314696485623,0.9642386501073869,159.84021973609924,2.6206631660461426,4.877641290737884e-05,0.0004877641290737884
20,0.5107822994782943,0.961290179462721,0.47709110522041687,0.9801317891373802,0.9629471260801665,159.85200428962708,2.6206631660461426,4.849231551964771e-05,0.0004849231551964771
21,0.5089777759878253,0.9624769848488209,0.48338877373990924,0.9772364217252396,0.9581275510622448,160.32848119735718,2.6206631660461426,4.817959636416969e-05,0.00048179596364169685
22,0.5131008518194623,0.9593713258945407,0.4769773422338711,0.9813298722044729,0.9657510460746008,159.9921281337738,2.6206631660461426,4.783863644106502e-05,0.0004783863644106502
23,0.5035812289131606,0.964673129395062,0.4754031494783517,0.9824281150159745,0.9683852569184289,160.39110803604126,2.6206631660461426,4.7469851157479177e-05,0.00047469851157479177
24,0.5065158201146166,0.9628541005789836,0.48363836276264616,0.9775359424920128,0.9604261252817154,161.59946727752686,2.6206631660461426,4.707368982147318e-05,0.00047073689821473173
25,0.5032019018657502,0.964284922025777,0.48377314143287486,0.9776357827476039,0.9604669671268176,161.43383860588074,2.6206631660461426,4.665063509461097e-05,0.00046650635094610973
26,0.5022886982668382,0.9648838705383882,0.47989013229315275,0.979832268370607,0.9639916919741516,162.7733850479126,2.6206631660461426,4.620120240391065e-05,0.00046201202403910646
27,0.5007660857893966,0.9649615120122451,0.4856590455332503,0.9774361022364217,0.9596013199232776,161.20577812194824,2.6206631660461426,4.572593931387604e-05,0.00045725939313876043
28,0.49981074933124714,0.9657490183899377,0.48210622822514737,0.9782348242811502,0.9614750468341028,161.51664638519287,2.6206631660461426,4.522542485937369e-05,0.0004522542485937369
29,0.4962888266872647,0.9672131147540983,0.474004914775824,0.9826277955271565,0.9689699368155514,160.75439429283142,2.6206631660461426,4.470026884016805e-05,0.0004470026884016805
30,0.4969344823900017,0.9663812418199161,0.474335162974775,0.9822284345047924,0.9672642952586821,160.52434039115906,2.6206631660461426,4.415111107797445e-05,0.0004415111107797445
31,0.49336838460229837,0.9683111870272189,0.47748633390798356,0.9814297124600639,0.965505239634667,161.27046704292297,2.6206631660461426,4.357862063693486e-05,0.00043578620636934855
32,0.48945987660913576,0.9698972914217263,0.4719137044760366,0.9842252396166135,0.9719930205090578,161.9114966392517,2.6206631660461426,4.2983495008466276e-05,0.0004298349500846628
33,0.49379495841861976,0.9686772111182591,0.4718074611962413,0.9829273162939297,0.9682886197619657,159.59863185882568,2.6206631660461426,4.2366459261474933e-05,0.00042366459261474935
