epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec,train_peak_vram_gb
1,1.1401834859093012,0.3440955329500221,1.0560759219926656,0.5216494845360825,0.47393840493076084,0.0001,1.525343656539917,0.28904056549072266
2,1.0106783010220433,0.5953118089341,0.9135069278097644,0.6969072164948453,0.6616884732786188,0.00015,1.358457326889038,0.2882075309753418
3,0.8912498367829219,0.6873065015479877,0.8267095139346172,0.711340206185567,0.6811030349758779,0.0002,1.3540749549865723,0.2882075309753418
4,0.7764053483654682,0.7616099071207431,0.7476439162627938,0.7793814432989691,0.7472899728997291,0.00025,1.3568203449249268,0.2882075309753418
5,0.7093896324104147,0.8080495356037152,0.7067989582867966,0.7917525773195876,0.7683388922923332,0.0003,1.36415433883667,0.2882075309753418
6,0.6531068930737691,0.8328173374613003,0.6581815054736186,0.8288659793814434,0.808888128996883,0.00035,1.3557651042938232,0.2882075309753418
7,0.5961213401069371,0.8615656789031402,0.6028951910353199,0.8515463917525773,0.8377913336570889,0.0004,1.350137710571289,0.2882075309753418
8,0.5599104371127804,0.8889871738168952,0.5777583627356696,0.8701030927835052,0.8600197455642999,0.00045000000000000004,1.3527889251708984,0.2882075309753418
9,0.5591782957961315,0.8850066342326405,0.5408162284143192,0.8948453608247423,0.8843733855398753,0.0005,1.3497726917266846,0.2882075309753418
10,0.5952037784416345,0.8345864661654135,0.5304687130696994,0.9175257731958762,0.9072835125073931,0.0005,1.3481130599975586,0.2882075309753418
11,0.5066944332525615,0.9106590004422822,0.5221934650362152,0.9154639175257732,0.9052566411053888,0.0004998477067547739,1.3482933044433594,0.2882075309753418
12,0.5637208359898428,0.8677576293675365,0.49906693807582264,0.9402061855670103,0.9344653570755969,0.0004993910125649561,1.3502414226531982,0.2882075309753418
13,0.5010911966255944,0.9217160548429898,0.5175689302154423,0.9278350515463918,0.9188887301612102,0.0004986304738420684,1.3580670356750488,0.2882075309753418
14,0.5003505964713622,0.9159663865546218,0.47856777771232056,0.9567010309278351,0.9524800108295083,0.0004975670171853926,1.3690321445465088,0.2882075309753418
15,0.504591574873454,0.9212737726669615,0.47621684369352674,0.9484536082474226,0.9416286249929552,0.000496201938253052,1.3557138442993164,0.2882075309753418
16,0.5125555602758661,0.9044670499778859,0.46909353739207554,0.9608247422680413,0.956623134047872,0.0004945369001834514,1.3586535453796387,0.2882075309753418
17,0.5004850294093335,0.9186200796107917,0.47316986371561426,0.954639175257732,0.9497270159355603,0.0004925739315689991,1.3490123748779297,0.2882075309753418
18,0.4984558201083985,0.9172932330827067,0.5117722371804345,0.934020618556701,0.9307758109299465,0.0004903154239845797,1.3635990619659424,0.2882075309753418
19,0.4832075289633885,0.9270234409553295,0.4710844608926282,0.9587628865979382,0.9533825910072912,0.0004877641290737884,1.3745195865631104,0.2882075309753418
20,0.506648559846587,0.9093321539141973,0.5019577972667734,0.9443298969072165,0.9433388180223622,0.0004849231551964771,1.3598260879516602,0.2882075309753418
21,0.505327881885176,0.9080053073861123,0.4720178664345102,0.9690721649484536,0.9669505070629546,0.00048179596364169685,1.3517951965332031,0.2882075309753418
22,0.46910331408463973,0.9433878814683768,0.4723277701545007,0.9567010309278351,0.9526030679041558,0.0004783863644106502,1.3731136322021484,0.2882075309753418
23,0.4727228988013084,0.9336576735957541,0.45740772080175657,0.9731958762886598,0.9710117753466331,0.00047469851157479177,1.362980842590332,0.2882075309753418
24,0.46497390434732483,0.9411764705882353,0.461401248346899,0.9670103092783505,0.9650507316962612,0.00047073689821473173,1.3816158771514893,0.2882075309753418
25,0.4720055699770243,0.9336576735957541,0.44661253739878076,0.9690721649484536,0.9677072340617516,0.00046650635094610973,1.3512294292449951,0.2882075309753418
26,0.4397352803918652,0.9557717823971694,0.462706043056606,0.9690721649484536,0.9668851690515218,0.00046201202403910646,1.347890853881836,0.2882075309753418
27,0.48285930390539344,0.930561698363556,0.44902731008136393,0.9711340206185567,0.9693290722017283,0.00045725939313876043,1.3648664951324463,0.2882075309753418
28,0.4775267086267366,0.9217160548429898,0.44866653465733086,0.9711340206185567,0.9699672511710816,0.0004522542485937369,1.3563737869262695,0.2882075309753418
29,0.46060824394226074,0.9389650597080937,0.44872094798333867,0.9690721649484536,0.9664352440020876,0.0004470026884016805,1.3546733856201172,0.2882075309753418
30,0.4481039634324554,0.9535603715170279,0.4558888897453387,0.9731958762886598,0.9710572316341856,0.0004415111107797445,1.3483116626739502,0.2882075309753418
31,0.465048089722309,0.9438301636444051,0.45021115916291465,0.9711340206185567,0.9692403471317768,0.00043578620636934855,1.3597686290740967,0.2882075309753418
32,0.45778454776255234,0.940734188412207,0.44245099861597276,0.9752577319587629,0.9743262874913595,0.0004298349500846628,1.3596775531768799,0.2882075309753418
33,0.43539761004854965,0.9641751437417072,0.437024909380785,0.9752577319587629,0.9736578372630434,0.00042366459261474935,1.3491835594177246,0.2882075309753418
34,0.4349845399744792,0.9597523219814241,0.4459219470466535,0.9752577319587629,0.9742363696483626,0.0004172826515897146,1.3447375297546387,0.2882075309753418
35,0.43291459946651367,0.9615214506855374,0.4355897244718886,0.977319587628866,0.9759987960586763,0.0004106969024216348,1.3517160415649414,0.2882075309753418
36,0.45254920075710553,0.9500221141088014,0.43796146358411336,0.9731958762886598,0.9709431019796142,0.00040391536883141455,1.3582870960235596,0.2882075309753418
37,0.4907725710670593,0.9124281291463954,0.439215557538357,0.979381443298969,0.978648443456349,0.0003969463130731183,1.358485460281372,0.2882075309753418
38,0.4329441113052301,0.9588677576293675,0.44102734032365465,0.9814432989690721,0.9802147800901787,0.0003897982258676867,1.3725690841674805,0.2882075309753418
39,0.4376216628075911,0.9593100398053959,0.4419657762517634,0.9814432989690721,0.9797791968943866,0.00038247981605830125,1.3594601154327393,0.2882075309753418
40,0.4669203166015799,0.9380804953560371,0.4382150249382884,0.9814432989690721,0.9794435070728343,0.000375,1.3498220443725586,0.2882075309753418
41,0.4301258640867163,0.961079168509509,0.437538951143776,0.9814432989690721,0.9810367296160413,0.0003673678906964727,1.3550148010253906,0.2882075309753418
42,0.452509972359532,0.9451570101724901,0.44386586989324117,0.9814432989690721,0.9803788632309945,0.00035959278669726934,1.3526008129119873,0.2882075309753418
43,0.4396009410919736,0.9540026536930561,0.4317514197113588,0.979381443298969,0.9786964064673075,0.00035168416076895,1.3581011295318604,0.2882075309753418
44,0.42836305758743254,0.9588677576293675,0.431031261276953,0.979381443298969,0.9786964064673075,0.000343651648353978,1.3590197563171387,0.2882075309753418
45,0.44550274052170724,0.946483856700575,0.4343138048329304,0.979381443298969,0.9779308371784579,0.0003355050358314172,1.3494384288787842,0.2882075309753418
46,0.44721104654787075,0.9526758071649712,0.4345259571812817,0.9814432989690721,0.9810636474752306,0.00032725424859373687,1.3994548320770264,0.2882075309753418
47,0.43410397153257113,0.961079168509509,0.43049366351255436,0.979381443298969,0.9786964064673075,0.0003189093389542498,1.3833034038543701,0.2882075309753418
48,0.43949078866360936,0.9473684210526315,0.4365502457028812,0.979381443298969,0.9786529492729271,0.00031048047389991694,1.3784713745117188,0.2882075309753418
49,0.45533141716556813,0.9411764705882353,0.4339126033881276,0.979381443298969,0.9786750874769624,0.00030197792270443986,1.3796916007995605,0.2882075309753418
50,0.45935869164194804,0.9371959310039806,0.44156067678608846,0.979381443298969,0.9786992310692963,0.00029341204441673266,1.3761932849884033,0.2882075309753418
51,0.41935954060716896,0.9637328615656789,0.4327662518343975,0.9835051546391752,0.9830421099599976,0.0002847932752400164,1.3850040435791016,0.2882075309753418
52,0.4633273162023518,0.9385227775320655,0.4290700666068755,0.9814432989690721,0.9810710577065717,0.0002761321158169134,1.3807024955749512,0.2882075309753418
53,0.4402482890281357,0.9588677576293675,0.4356516927787938,0.977319587628866,0.9761320036288748,0.00026743911843603134,1.3747434616088867,0.2882075309753418
54,0.4319074304163957,0.9584254754533392,0.42936097143851604,0.9835051546391752,0.9836217583180443,0.0002587248741756253,1.3735637664794922,0.2882075309753418
55,0.4378156731583175,0.9557717823971694,0.4335929183001371,0.979381443298969,0.9786770578562644,0.00025,1.3724884986877441,0.2882075309753418
56,0.4449275509808138,0.9482529854046882,0.44445077807632916,0.9814432989690721,0.9817598753641237,0.00024127512582437484,1.3764474391937256,0.2882075309753418
57,0.46779060865967004,0.9389650597080937,0.4319583014114616,0.979381443298969,0.9786964064673075,0.00023256088156396867,1.3990569114685059,0.2882075309753418
58,0.4545486509826319,0.9460415745245466,0.42999114474070443,0.9835051546391752,0.9836217583180443,0.00022386788418308668,1.3735837936401367,0.2882075309753418
59,0.45786007582376825,0.9389650597080937,0.4319704941867553,0.979381443298969,0.9786964064673075,0.00021520672475998365,1.3723139762878418,0.2882075309753418
60,0.4224589067663254,0.966828836797877,0.42864699652514504,0.979381443298969,0.9785309333730021,0.00020658795558326743,1.378598690032959,0.2882075309753418
61,0.43859730239781275,0.9482529854046882,0.4327093950866424,0.9814432989690721,0.9810348473945004,0.0001980220772955602,1.3896484375,0.2882075309753418
62,0.4368988790642841,0.9575409111012826,0.43109611297391126,0.9855670103092784,0.9853909886854293,0.00018951952610008304,1.3651175498962402,0.2882075309753418
63,0.43857393779885395,0.9562140645731977,0.42954961614510445,0.9855670103092784,0.9846636283263962,0.00018109066104575022,1.3676786422729492,0.2882075309753418
64,0.47433810068516014,0.9358690844758957,0.4322269384393987,0.9855670103092784,0.9853909886854293,0.00017274575140626317,1.4342997074127197,0.2882075309753418
65,0.43706431324531525,0.9535603715170279,0.43579352829874174,0.9814432989690721,0.9803992631574235,0.00016449496416858284,1.3712050914764404,0.2882075309753418
66,0.4531446323358923,0.9495798319327731,0.4265242040157318,0.9855670103092784,0.9854087804967255,0.00015634835164602198,1.4021201133728027,0.2882075309753418
67,0.4401224639920838,0.9517912428129146,0.43033136915914794,0.9855670103092784,0.9845780137837532,0.00014831583923104996,1.3845744132995605,0.2882075309753418
68,0.4305144740068401,0.957983193277311,0.4278978071261927,0.9835051546391752,0.9823702156764337,0.00014040721330273062,1.3790674209594727,0.2882075309753418
69,0.44096725230088335,0.9540026536930561,0.4364427525972583,0.9814432989690721,0.9809837276290919,0.00013263210930352737,1.394150733947754,0.2882075309753418
