epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec,train_peak_vram_gb
1,0.9997018690069461,0.5227746870653686,0.8308157674821266,0.7272382397572079,0.712301288171855,0.0001,15.163114309310913,1.6404380798339844
2,0.8149086379540647,0.683066759388039,0.6984179583413467,0.8300455235204856,0.8056457613471805,0.00015,14.909820079803467,1.6415362358093262
3,0.7149015129524411,0.7626043115438108,0.6542425276838775,0.8463581183611533,0.8274938381473561,0.0002,14.935494661331177,1.6397361755371094
4,0.6817928879251068,0.7764255910987483,0.6461396204683596,0.8581183611532626,0.8339582035784567,0.00025,14.955743074417114,1.6397361755371094
5,0.6466969601468019,0.8055458970792768,0.6145090868693744,0.8638088012139605,0.8532504613043992,0.0003,14.879300594329834,1.6397361755371094
6,0.6292881609998923,0.8204102920723226,0.599712088726721,0.8751896813353566,0.8664058350617182,0.00035,14.942107200622559,1.6397361755371094
7,0.6308638576174644,0.8143254520166898,0.5848833893246281,0.8774658573596358,0.8712348664089268,0.0004,14.911957740783691,1.6397361755371094
8,0.6079617068067877,0.8346662030598053,0.6129971245170905,0.8547040971168437,0.8503204115145736,0.00045000000000000004,14.866674184799194,1.6397361755371094
9,0.6088233023923362,0.8272774687065368,0.6055219991073261,0.866464339908953,0.852426505807644,0.0005,14.852111339569092,1.6397361755371094
10,0.5963202774607588,0.8396210013908206,0.5859024824068652,0.8805007587253414,0.8788030855287371,0.0005,14.846944332122803,1.6397361755371094
11,0.5831256837108703,0.8461404728789986,0.5836654036830156,0.8896054628224582,0.8794524503172981,0.0004998477067547739,14.871851205825806,1.6397361755371094
12,0.5807485775257848,0.8504867872044506,0.5817887244438004,0.8865705614567526,0.8733228427712018,0.0004993910125649561,14.963327169418335,1.6397361755371094
13,0.5815721491613375,0.8510952712100139,0.5765683832769148,0.8842943854324734,0.8779821244862305,0.0004986304738420684,14.989017724990845,1.6397361755371094
14,0.5741687453506056,0.8486613351877608,0.623549318458314,0.849772382397572,0.8574789525663663,0.0004975670171853926,14.979407548904419,1.6397361755371094
15,0.5736181299112768,0.8502260083449235,0.6217723411927636,0.8448406676783005,0.8515108330476319,0.000496201938253052,14.882253646850586,1.6397361755371094
16,0.568724815387885,0.8562239221140473,0.5967616895623562,0.8793626707132018,0.8759770105261887,0.0004945369001834514,14.93288779258728,1.6397361755371094
17,0.5601958812360803,0.8625695410292072,0.6021780215192456,0.8672230652503794,0.8720790523723517,0.0004925739315689991,14.92877745628357,1.6397361755371094
18,0.5755012610691479,0.8486613351877608,0.5660828717380807,0.8907435508345979,0.8820599070544812,0.0004903154239845797,14.881104946136475,1.6397361755371094
19,0.5471717207090248,0.8697844228094576,0.5958415057300979,0.8805007587253414,0.8708785260293407,0.0004877641290737884,14.935235261917114,1.6397361755371094
20,0.5488288877570745,0.868567454798331,0.6105110746594952,0.8573596358118362,0.8611798036324386,0.0004849231551964771,15.027287483215332,1.6397361755371094
21,0.5439571635447888,0.8711752433936022,0.5828806544471764,0.8869499241274659,0.8772647440685842,0.00048179596364169685,14.891260862350464,1.6397361755371094
22,0.5517643975283075,0.8623956884561892,0.5857399067585675,0.8907435508345979,0.8833192248659215,0.0004783863644106502,14.931265830993652,1.6397361755371094
23,0.5472298922724452,0.8687413073713491,0.585420319722889,0.8820182094081942,0.8817433695277527,0.00047469851157479177,14.956862926483154,1.6397361755371094
24,0.53471933701108,0.8797809457579973,0.5744666005845135,0.8861911987860395,0.8809742173944715,0.00047073689821473173,14.901288747787476,1.6397361755371094
25,0.5264872393787156,0.883605702364395,0.5789756161670945,0.8903641881638846,0.8853832815211803,0.00046650635094610973,14.874356746673584,1.6397361755371094
26,0.5336240660166044,0.875173852573018,0.6284544321401709,0.8399089529590288,0.849190162878325,0.00046201202403910646,14.948441743850708,1.6397361755371094
27,0.5328627198893106,0.8755215577190543,0.5841002883969019,0.8892261001517451,0.8851019252442004,0.00045725939313876043,14.922815561294556,1.6397361755371094
28,0.5259137554858424,0.881432545201669,0.5738066079403091,0.8907435508345979,0.887790723597202,0.0004522542485937369,14.881270408630371,1.6397361755371094
